@RELATION deceptionExtraTrees
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {../../training-data/deception-audio/truth_audio,../../training-data/deception-audio/lie_audio}

@DATA
0.064596,0.029795,2.960029,0.116638,0.143285,0.427377,0.012721,0.085807,-24.550343,2.398228,-0.318327,-0.237879,-0.349420,-0.012222,-0.144093,-0.050476,-0.158512,-0.072141,-0.071266,-0.046532,0.040065,0.017215,0.007278,0.026697,0.019342,0.031981,0.019641,0.017656,0.004110,0.011697,0.014168,0.013664,0.007883,0.021445,0.057226,0.026238,0.361883,0.048747,0.030194,0.528649,0.008110,0.099056,1.694168,0.807128,0.709729,0.449369,0.446574,0.317824,0.312714,0.236339,0.255165,0.213697,0.237715,0.187757,0.206487,0.021278,0.009960,0.032107,0.024161,0.035098,0.026062,0.018604,0.007471,0.014917,0.016622,0.015718,0.011329,0.012392,../../training-data/deception-audio/lie_audio
0.064449,0.025704,3.023465,0.120140,0.146919,0.455294,0.009518,0.089650,-24.918057,2.263011,-0.032579,-0.153518,-0.390063,0.314117,0.006620,0.078085,-0.045759,-0.037575,-0.074976,0.007103,-0.056146,0.016782,0.007732,0.034614,0.020538,0.036163,0.012389,0.013193,0.005102,0.006115,0.014111,0.015670,0.006052,0.021785,0.050352,0.025969,0.301225,0.043521,0.029018,0.501535,0.005641,0.093076,2.034056,0.693838,0.732112,0.391504,0.441559,0.314573,0.315057,0.261390,0.267042,0.208577,0.197913,0.198908,0.185981,0.018663,0.010661,0.032061,0.020176,0.029997,0.017923,0.013038,0.008441,0.007057,0.017017,0.016572,0.007844,0.010527,../../training-data/deception-audio/lie_audio
0.058391,0.026582,2.924384,0.115630,0.145206,0.450984,0.008031,0.084966,-24.370680,2.089805,0.021106,-0.054754,-0.388048,0.293127,0.000163,0.193229,-0.054628,-0.045871,-0.180847,-0.012618,-0.079101,0.014458,0.009455,0.021626,0.021058,0.031276,0.010960,0.016180,0.004247,0.007378,0.015829,0.025256,0.007279,0.017123,0.034053,0.022512,0.366557,0.039377,0.028034,0.403019,0.004815,0.066085,2.231715,0.689309,0.670672,0.392995,0.440443,0.373023,0.313144,0.285837,0.262231,0.238507,0.224528,0.198078,0.198588,0.014054,0.012581,0.017683,0.023465,0.026706,0.010660,0.013372,0.006266,0.009122,0.012321,0.018771,0.009884,0.008338,../../training-data/deception-audio/lie_audio
0.036030,0.043022,2.837018,0.086891,0.135970,0.199446,0.012389,0.049224,-24.455356,2.706265,-0.208110,-0.176816,-0.217239,0.153658,-0.001901,0.107053,-0.013054,0.106199,-0.059749,-0.006877,0.035369,0.016379,0.007296,0.035406,0.010263,0.022193,0.013496,0.028758,0.004607,0.012235,0.018270,0.034925,0.010835,0.021411,0.030834,0.039392,0.456345,0.034321,0.037119,0.308665,0.006964,0.052278,2.700476,0.794115,0.814253,0.439943,0.511525,0.362114,0.313409,0.263588,0.324093,0.255304,0.236924,0.204409,0.196520,0.016705,0.008857,0.026795,0.010124,0.021553,0.014487,0.029483,0.009726,0.015183,0.017380,0.026129,0.015615,0.008642,../../training-data/deception-audio/lie_audio
0.082706,0.021662,3.013401,0.137090,0.143367,0.641273,0.012169,0.132577,-25.750008,1.403800,-0.435881,-0.124804,-0.127190,-0.095786,-0.111128,-0.100001,-0.179156,-0.223623,-0.215868,-0.282620,-0.237234,0.022268,0.008299,0.018065,0.020483,0.012893,0.010557,0.012461,0.005968,0.008669,0.010403,0.011881,0.007631,0.016846,0.064652,0.030343,0.306626,0.056385,0.031763,0.531118,0.017786,0.109160,2.231551,0.918708,0.954948,0.624839,0.477246,0.431797,0.299179,0.314586,0.278459,0.298038,0.288545,0.312804,0.334339,0.028277,0.010942,0.018671,0.024230,0.016193,0.015375,0.013922,0.008984,0.012528,0.012625,0.015656,0.009981,0.011080,../../training-data/deception-audio/lie_audio
0.047444,0.009090,3.149410,0.125803,0.157938,0.370993,0.006479,0.067403,-26.240231,2.044354,0.129228,0.102620,-0.022437,0.291002,0.182266,0.167906,0.041694,0.022695,0.040442,0.105496,0.007459,0.008866,0.005385,0.015038,0.014292,0.090923,0.012423,0.016327,0.003671,0.006578,0.011691,0.010898,0.004722,0.030372,0.025065,0.009221,0.147124,0.031406,0.023636,0.275242,0.003514,0.051801,1.521047,0.486644,0.644595,0.413015,0.354620,0.303725,0.287062,0.258188,0.223320,0.212706,0.207092,0.208156,0.210630,0.009145,0.007706,0.015285,0.017400,0.049192,0.016379,0.015541,0.005893,0.007652,0.011698,0.010319,0.006662,0.011815,../../training-data/deception-audio/lie_audio
0.028770,0.006630,3.158814,0.112719,0.165343,0.176813,0.007473,0.034904,-27.094171,2.846379,0.298954,0.241645,0.054623,0.304568,0.247792,0.166054,0.143682,0.014261,0.048874,0.163962,0.025102,0.010237,0.003307,0.025477,0.013555,0.126004,0.007906,0.015821,0.001903,0.005158,0.010359,0.012355,0.003203,0.038916,0.016164,0.005475,0.100626,0.029157,0.022728,0.193596,0.004455,0.034493,1.228748,0.453760,0.541819,0.330361,0.331518,0.278387,0.257104,0.232843,0.225658,0.203764,0.193226,0.185853,0.176272,0.011114,0.004535,0.024652,0.015777,0.047828,0.009273,0.015356,0.003392,0.006598,0.010732,0.011300,0.004728,0.010982,../../training-data/deception-audio/lie_audio
0.037181,0.004804,3.163915,0.127007,0.169864,0.275410,0.006868,0.045877,-27.180684,2.675113,0.441966,0.156664,-0.034641,0.248463,0.170777,0.142121,0.086898,0.023903,0.041357,0.178349,0.071172,0.009627,0.004534,0.020653,0.014207,0.119731,0.011793,0.015658,0.001167,0.008822,0.010571,0.009860,0.003417,0.037255,0.022212,0.004051,0.104614,0.034046,0.020427,0.275842,0.004354,0.049356,1.355347,0.505693,0.507833,0.315657,0.336556,0.282482,0.272131,0.211589,0.216400,0.206247,0.196388,0.192266,0.176704,0.010861,0.006658,0.018818,0.015602,0.049348,0.014904,0.012906,0.001627,0.013739,0.011961,0.008673,0.003966,0.011460,../../training-data/deception-audio/lie_audio
0.028914,0.007125,3.069108,0.096372,0.158062,0.137244,0.011433,0.033321,-27.680492,2.949907,-0.166712,-0.594190,-0.567934,-0.067733,-0.101251,0.040885,-0.079852,0.165460,-0.090485,0.072639,0.041320,0.017998,0.010888,0.024058,0.013904,0.013025,0.011873,0.050447,0.001702,0.015999,0.025448,0.031465,0.013300,0.028580,0.009941,0.006412,0.213728,0.027121,0.034645,0.130241,0.007748,0.020022,1.444826,0.497890,0.464849,0.353418,0.284625,0.257154,0.245144,0.235115,0.218659,0.209599,0.229936,0.220761,0.227262,0.020165,0.014592,0.022072,0.015610,0.012609,0.013471,0.044048,0.002279,0.020354,0.026518,0.023583,0.018461,0.010977,../../training-data/deception-audio/lie_audio
0.028639,0.023824,3.048535,0.093300,0.153919,0.165003,0.010861,0.032532,-24.627920,2.792809,0.200110,0.008669,0.037043,0.168712,0.050779,-0.036239,0.035379,0.245770,0.018495,0.171444,-0.035883,0.010465,0.006467,0.055036,0.006921,0.025543,0.012132,0.082973,0.002595,0.012304,0.011853,0.059590,0.005438,0.035365,0.014992,0.018251,0.180042,0.028602,0.030478,0.158942,0.005533,0.027924,1.112659,0.486064,0.557857,0.349187,0.374019,0.303777,0.228242,0.250192,0.211739,0.219257,0.204766,0.204981,0.191863,0.011137,0.010964,0.036194,0.007578,0.023109,0.016431,0.051273,0.004117,0.017389,0.009480,0.043254,0.009515,0.012050,../../training-data/deception-audio/lie_audio
0.044111,0.022558,3.006689,0.112328,0.160033,0.278401,0.012753,0.059364,-26.149597,2.931381,0.090074,0.031760,-0.045010,0.288262,0.155830,-0.011159,0.013193,0.061949,0.006382,0.039311,-0.062323,0.014948,0.005015,0.044472,0.010816,0.032720,0.011115,0.051976,0.003927,0.008144,0.016167,0.026510,0.005454,0.027961,0.035881,0.023181,0.297966,0.042445,0.030610,0.360457,0.008206,0.066191,2.168776,0.802725,0.735480,0.450542,0.412326,0.324824,0.329856,0.243626,0.237567,0.227014,0.233691,0.233977,0.229029,0.017237,0.008113,0.033694,0.012571,0.028375,0.014253,0.040874,0.007738,0.011955,0.017131,0.023542,0.007992,0.011380,../../training-data/deception-audio/lie_audio
0.058965,0.013287,3.036456,0.118081,0.144749,0.419054,0.009697,0.087960,-25.722568,1.935099,0.164771,0.014700,-0.150562,0.110593,0.009018,0.064121,-0.072668,0.079182,-0.099492,0.063166,0.000576,0.017537,0.005375,0.030221,0.013598,0.026444,0.018810,0.042172,0.003227,0.009687,0.013003,0.022678,0.005910,0.024301,0.048035,0.011312,0.276064,0.045557,0.028738,0.394040,0.005310,0.079108,2.008862,0.796812,0.775329,0.434490,0.465385,0.366025,0.315154,0.269978,0.289616,0.256715,0.229003,0.216955,0.204765,0.019986,0.008166,0.029147,0.016923,0.028108,0.025252,0.040891,0.005172,0.014645,0.013582,0.023601,0.007950,0.013308,../../training-data/deception-audio/lie_audio
0.059147,0.010448,3.096113,0.131520,0.167716,0.363923,0.006999,0.079512,-25.964081,2.372353,-0.146164,-0.192437,-0.171871,0.232817,0.107374,0.073430,0.057803,0.045604,0.004281,0.100011,0.011322,0.014531,0.005159,0.078627,0.011288,0.019051,0.007361,0.053258,0.002480,0.010750,0.012682,0.028293,0.006002,0.031844,0.047450,0.009472,0.175232,0.045971,0.024083,0.403722,0.004433,0.095764,1.126035,0.451327,0.448931,0.349627,0.314541,0.278426,0.228617,0.216816,0.196169,0.189711,0.177183,0.186265,0.193200,0.013964,0.007659,0.040451,0.012078,0.016728,0.008512,0.032476,0.003872,0.013258,0.012747,0.021774,0.008470,0.011560,../../training-data/deception-audio/lie_audio
0.055346,0.016111,3.058222,0.119578,0.158585,0.341710,0.012714,0.075682,-27.001010,2.247602,-0.542359,-0.549818,-0.456976,0.024692,-0.048057,-0.143382,-0.113043,-0.239794,-0.151042,-0.161562,-0.130523,0.022281,0.009245,0.020123,0.021271,0.018921,0.014139,0.011884,0.005018,0.009019,0.018282,0.020632,0.009497,0.019792,0.043489,0.018068,0.292794,0.047151,0.030766,0.424366,0.009029,0.079049,2.058214,0.783652,0.588172,0.494904,0.375627,0.311156,0.279969,0.270106,0.239346,0.256099,0.269515,0.280308,0.271558,0.021559,0.012787,0.021793,0.023068,0.019891,0.017996,0.013477,0.008245,0.010428,0.019438,0.021065,0.012432,0.009816,../../training-data/deception-audio/lie_audio
0.050401,0.021012,3.129055,0.116900,0.155543,0.307233,0.010147,0.072259,-25.496516,2.187808,-0.633952,-0.600506,-0.545843,0.248078,-0.013172,-0.047986,-0.168491,-0.170092,-0.097763,-0.115412,-0.242980,0.029000,0.009193,0.011244,0.011566,0.023598,0.015271,0.013485,0.005690,0.008760,0.018106,0.023792,0.012708,0.020630,0.035153,0.018578,0.208163,0.046280,0.031114,0.373303,0.006298,0.070453,1.844762,0.705506,0.572170,0.468687,0.372242,0.333700,0.287374,0.265096,0.230163,0.231333,0.227328,0.236959,0.231847,0.025050,0.011876,0.012508,0.014144,0.023579,0.018179,0.015317,0.008263,0.010254,0.018381,0.023611,0.015206,0.009183,../../training-data/deception-audio/lie_audio
0.034932,0.011648,2.922752,0.097221,0.146396,0.230863,0.010845,0.046966,-27.459721,3.125841,-0.280654,-0.003630,-0.203672,0.069947,0.221262,-0.038756,0.157611,-0.013974,-0.002869,-0.039542,0.048283,0.015158,0.006479,0.081099,0.013536,0.024008,0.011674,0.088199,0.001993,0.004574,0.008718,0.025869,0.007137,0.037697,0.028755,0.014707,0.243182,0.036691,0.032720,0.328787,0.007282,0.057438,2.112828,0.801830,0.653888,0.400186,0.373740,0.314232,0.328338,0.258573,0.234421,0.213880,0.222486,0.171942,0.180199,0.017849,0.009490,0.054990,0.015850,0.018360,0.015831,0.067301,0.003552,0.006043,0.009590,0.021045,0.009398,0.018344,../../training-data/deception-audio/lie_audio
0.022914,0.012670,3.121011,0.075045,0.136179,0.139545,0.012179,0.034071,-26.543325,3.213528,0.276487,0.195087,-0.158174,0.142978,0.239266,0.166733,0.012091,0.105681,-0.127112,0.036466,0.042879,0.008717,0.002162,0.027802,0.009673,0.044871,0.007336,0.105385,0.000908,0.003017,0.014249,0.039390,0.006099,0.037352,0.018932,0.012585,0.138492,0.027797,0.038468,0.222121,0.007329,0.034497,1.438611,0.612007,0.525097,0.317052,0.354224,0.291081,0.296520,0.240369,0.232167,0.228331,0.223020,0.192490,0.206148,0.009683,0.003350,0.024279,0.012388,0.039015,0.009035,0.059086,0.001429,0.004407,0.016676,0.027203,0.007504,0.012225,../../training-data/deception-audio/lie_audio
0.043553,0.015474,2.997607,0.104351,0.148795,0.330557,0.010595,0.067760,-25.156406,2.061642,-0.207169,0.101192,-0.023399,0.100753,0.034400,0.031611,0.017285,0.147972,-0.086442,0.073716,0.038483,0.013433,0.006992,0.050738,0.014077,0.022805,0.012429,0.054712,0.005157,0.009223,0.012568,0.028370,0.006860,0.028541,0.027968,0.016580,0.267704,0.034772,0.032336,0.340958,0.007334,0.056619,1.702686,0.590727,0.526941,0.508227,0.571071,0.318742,0.320033,0.243021,0.256191,0.255458,0.233457,0.226061,0.199565,0.015668,0.010595,0.042656,0.018571,0.021235,0.016672,0.043655,0.009098,0.013027,0.014123,0.023049,0.009256,0.013222,../../training-data/deception-audio/lie_audio
